Student_ID,Registration_No,Name,Gender,Intake,Degree_ID,Current_Year,Current_Semester,Current_SGPA,Previous_SGPA,FGPA,Attendance_Percentage,Attendance_Approved,Fee_Paid,Exam_Eligibility,Repeated_Courses,Student_Status,Academic_Risk
S2491,D/BSE/25/2501,Student_2491,Female,40,D001,3,6,3.976,4.0,3.9837,79,No,Yes,Not Eligible,0,Completed,Low Risk
S2492,D/DBA/25/2502,Student_2492,Female,40,D004,3,5,3.2947,3.5714,3.3988,75,No,Yes,Not Eligible,0,Completed,Low Risk
S2493,D/ICT/25/2503,Student_2493,Female,41,D005,2,3,2.3739,2.48,2.4919,83,No,Yes,Eligible,0,Completed,Medium Risk
S2494,D/COE/25/2504,Student_2494,Female,41,D003,2,4,1.7421,1.8895,1.9165,68,No,Yes,Not Eligible,5,Not Completed,High Risk
S2495,D/BSE/25/2505,Student_2495,Male,40,D001,3,5,3.2077,3.3211,3.0769,80,No,Yes,Eligible,2,Not Completed,Medium Risk
S2496,D/ICT/25/2506,Student_2496,Female,41,D005,2,3,3.8826,3.725,3.8032,96,No,Yes,Eligible,0,Completed,Low Risk
S2497,D/BCS/25/2507,Student_2497,Female,42,D002,1,2,3.5833,3.7,3.6462,94,No,Yes,Eligible,0,Completed,Low Risk
S2498,D/BCS/25/2508,Student_2498,Male,40,D002,3,5,4.0,3.9263,3.975,79,No,Yes,Not Eligible,0,Completed,Low Risk
S2499,D/BCS/25/2509,Student_2499,Male,40,D002,3,5,3.6769,3.6421,3.576,79,No,Yes,Not Eligible,0,Completed,Low Risk
S2500,D/BCS/25/2510,Student_2500,Female,40,D002,3,5,3.5385,3.3368,3.4327,83,No,Yes,Eligible,0,Completed,Low Risk
S2501,D/COE/25/2511,Student_2501,Male,42,D003,1,2,2.565,3.0048,2.7902,87,No,Yes,Eligible,0,Completed,Medium Risk
S2502,D/BSE/25/2512,Student_2502,Male,42,D001,1,1,3.6524,0.0,3.6524,80,No,Yes,Eligible,0,Completed,Low Risk
S2503,D/ICT/25/2513,Student_2503,Male,41,D005,2,3,3.7913,3.8,3.7435,82,No,Yes,Eligible,0,Completed,Low Risk
S2504,D/BSE/25/2514,Student_2504,Female,40,D001,3,5,3.3692,3.1,3.1875,91,No,Yes,Eligible,0,Completed,Low Risk
S2505,D/BSE/25/2515,Student_2505,Male,39,D001,4,8,3.58,3.875,3.81,83,No,Yes,Eligible,0,Completed,Low Risk
S2506,D/BSE/25/2516,Student_2506,Male,41,D001,2,3,3.06,3.5111,3.3424,95,No,Yes,Eligible,0,Completed,Low Risk
S2507,D/BCS/25/2517,Student_2507,Male,42,D002,1,2,1.7667,2.1476,1.9718,76,No,Yes,Not Eligible,2,Not Completed,High Risk
S2508,D/ICT/25/2518,Student_2508,Female,41,D005,2,3,2.7217,3.135,3.0532,78,No,Yes,Not Eligible,0,Completed,Low Risk
S2509,D/BSE/25/2519,Student_2509,Male,41,D001,2,4,4.0,3.97,3.9846,74,No,Yes,Not Eligible,0,Completed,Low Risk
S2510,D/BSE/25/2520,Student_2510,Female,42,D001,1,1,3.9143,0.0,3.9143,77,No,Yes,Not Eligible,0,Completed,Low Risk
S2511,D/BSE/25/2521,Student_2511,Female,42,D001,1,1,3.3667,0.0,3.3667,95,No,Yes,Eligible,0,Completed,Low Risk
S2512,D/ICT/25/2522,Student_2512,Male,42,D005,1,1,2.9105,0.0,2.9105,60,No,Yes,Not Eligible,0,Completed,Medium Risk
S2513,D/BSE/25/2523,Student_2513,Female,42,D001,1,1,3.7333,0.0,3.7333,84,No,Yes,Eligible,0,Completed,Low Risk
S2514,D/BCS/25/2524,Student_2514,Male,42,D002,1,1,3.6,0.0,3.6,88,No,Yes,Eligible,0,Completed,Low Risk
S2515,D/BCS/25/2525,Student_2515,Female,39,D002,4,7,2.8778,2.7923,2.7912,73,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S2516,D/BSE/25/2526,Student_2516,Female,42,D001,1,2,3.55,3.2381,3.3821,88,No,Yes,Eligible,0,Completed,Low Risk
S2517,D/COE/25/2527,Student_2517,Female,41,D003,2,3,3.9053,3.93,3.9417,89,No,Yes,Eligible,0,Completed,Low Risk
S2518,D/BCS/25/2528,Student_2518,Male,40,D002,3,5,4.0,4.0,3.9942,83,No,Yes,Eligible,0,Completed,Low Risk
S2519,D/ICT/25/2529,Student_2519,Male,41,D005,2,3,3.8826,3.755,3.8355,80,No,Yes,Eligible,0,Completed,Low Risk
S2520,D/BSE/25/2530,Student_2520,Female,42,D001,1,1,3.5571,0.0,3.5571,88,No,Yes,Eligible,0,Completed,Low Risk
S2521,D/BSE/25/2531,Student_2521,Male,39,D001,4,8,2.98,3.4125,3.13,100,No,No,Not Eligible,0,Completed,Low Risk
S2522,D/DBA/25/2532,Student_2522,Male,40,D004,3,6,4.0,4.0,3.9486,90,No,Yes,Eligible,0,Completed,Low Risk
S2523,D/BSE/25/2533,Student_2523,Male,41,D001,2,4,3.5421,3.37,3.4936,81,No,Yes,Eligible,0,Completed,Low Risk
S2524,D/COE/25/2534,Student_2524,Male,40,D003,3,5,3.4963,3.5895,3.5453,90,No,No,Not Eligible,0,Completed,Low Risk
S2525,D/ICT/25/2535,Student_2525,Male,41,D005,2,3,3.1435,3.39,3.2742,74,No,Yes,Not Eligible,0,Completed,Low Risk
S2526,D/DBA/25/2536,Student_2526,Female,40,D004,3,6,3.9714,3.8632,3.8581,77,No,Yes,Not Eligible,0,Completed,Low Risk
S2527,D/ICT/25/2537,Student_2527,Male,41,D005,2,3,3.6609,3.5,3.671,89,No,Yes,Eligible,0,Completed,Low Risk
S2528,D/BSE/25/2538,Student_2528,Male,41,D001,2,4,3.4053,2.64,2.9846,83,No,Yes,Eligible,1,Not Completed,Medium Risk
S2529,D/COE/25/2539,Student_2529,Female,41,D003,2,3,2.9579,2.915,3.1817,77,No,Yes,Not Eligible,0,Completed,Low Risk
S2530,D/BCS/25/2540,Student_2530,Male,42,D002,1,2,3.8111,3.7667,3.7872,74,Yes,Yes,Eligible,0,Completed,Low Risk
S2531,D/DBA/25/2541,Student_2531,Male,40,D004,3,6,3.6667,3.7737,3.7714,88,No,Yes,Eligible,0,Completed,Low Risk
S2532,D/COE/25/2542,Student_2532,Male,42,D003,1,2,3.97,4.0,3.9854,90,No,Yes,Eligible,0,Completed,Low Risk
S2533,D/BCS/25/2543,Student_2533,Male,42,D002,1,1,3.2333,0.0,3.2333,78,No,Yes,Not Eligible,0,Completed,Low Risk
S2534,D/BCS/25/2544,Student_2534,Male,40,D002,3,5,3.4692,3.1474,3.4433,91,No,Yes,Eligible,0,Completed,Low Risk
S2535,D/DBA/25/2545,Student_2535,Male,42,D004,1,2,2.2353,2.675,2.4485,88,No,Yes,Eligible,0,Completed,Medium Risk
S2536,D/BCS/25/2546,Student_2536,Male,42,D002,1,1,2.6762,0.0,2.6762,74,No,Yes,Not Eligible,0,Completed,Medium Risk
S2537,D/BCS/25/2547,Student_2537,Male,40,D002,3,5,3.8692,3.7526,3.8885,82,No,No,Not Eligible,0,Completed,Low Risk
S2538,D/COE/25/2548,Student_2538,Female,42,D003,1,1,3.7667,0.0,3.7667,86,No,Yes,Eligible,0,Completed,Low Risk
S2539,D/BSE/25/2549,Student_2539,Female,41,D001,2,3,3.85,3.7222,3.8017,90,No,Yes,Eligible,0,Completed,Low Risk
S2540,D/BSE/25/2550,Student_2540,Male,40,D001,3,5,3.5385,3.6158,3.3596,69,No,Yes,Not Eligible,0,Completed,Low Risk
S2541,D/BSE/25/2551,Student_2541,Male,42,D001,1,2,3.7667,3.3,3.5154,90,No,Yes,Eligible,0,Completed,Low Risk
S2542,D/BCS/25/2552,Student_2542,Male,42,D002,1,1,3.3333,0.0,3.3333,91,No,Yes,Eligible,0,Completed,Low Risk
S2543,D/BSE/25/2553,Student_2543,Male,41,D001,2,4,3.4,3.73,3.5974,67,No,Yes,Not Eligible,0,Completed,Low Risk
S2544,D/ICT/25/2554,Student_2544,Male,41,D005,2,3,3.0696,3.01,3.1516,82,No,Yes,Eligible,0,Completed,Low Risk
S2545,D/DBA/25/2555,Student_2545,Female,40,D004,3,6,2.8667,3.3316,3.1029,82,No,Yes,Eligible,0,Completed,Low Risk
S2546,D/ICT/25/2556,Student_2546,Female,41,D005,2,4,3.1591,3.2957,3.1833,81,No,Yes,Eligible,0,Completed,Low Risk
S2547,D/ICT/25/2557,Student_2547,Male,40,D005,3,5,3.2,3.1091,3.0548,85,No,Yes,Eligible,1,Not Completed,Low Risk
S2548,D/BCS/25/2558,Student_2548,Male,41,D002,2,3,3.9,3.8889,3.9169,73,No,Yes,Not Eligible,0,Completed,Low Risk
S2549,D/COE/25/2559,Student_2549,Male,41,D003,2,4,3.8474,3.9368,3.8392,91,No,Yes,Eligible,0,Completed,Low Risk
S2550,D/BCS/25/2560,Student_2550,Male,42,D002,1,1,2.8952,0.0,2.8952,85,No,Yes,Eligible,0,Completed,Medium Risk
S2551,D/ICT/25/2561,Student_2551,Male,42,D005,1,1,3.9526,0.0,3.9526,88,No,Yes,Eligible,0,Completed,Low Risk
S2552,D/ICT/25/2562,Student_2552,Female,41,D005,2,4,3.3227,3.4565,3.4726,86,No,Yes,Eligible,0,Completed,Low Risk
S2553,D/BSE/25/2563,Student_2553,Female,40,D001,3,6,3.368,3.5923,3.3868,89,No,Yes,Eligible,0,Completed,Low Risk
S2554,D/COE/25/2564,Student_2554,Female,42,D003,1,1,3.1619,0.0,3.1619,82,No,Yes,Eligible,0,Completed,Low Risk
S2555,D/BSE/25/2565,Student_2555,Female,42,D001,1,2,3.3333,3.5762,3.4641,84,No,Yes,Eligible,0,Completed,Low Risk
S2556,D/BCS/25/2566,Student_2556,Male,40,D002,3,6,4.0,4.0,3.9954,74,Yes,Yes,Eligible,0,Completed,Low Risk
S2557,D/BCS/25/2567,Student_2557,Male,41,D002,2,3,3.8,4.0,3.922,90,No,Yes,Eligible,0,Completed,Low Risk
S2558,D/DBA/25/2568,Student_2558,Male,39,D004,4,8,4.0,4.0,3.9664,91,No,Yes,Eligible,0,Completed,Low Risk
S2559,D/COE/25/2569,Student_2559,Male,39,D003,4,7,3.2524,3.764,3.3743,83,No,Yes,Eligible,1,Not Completed,Low Risk
S2560,D/ICT/25/2570,Student_2560,Female,40,D005,3,6,3.7,3.765,3.6345,65,No,Yes,Not Eligible,0,Completed,Low Risk
S2561,D/ICT/25/2571,Student_2561,Male,39,D005,4,7,3.1792,3.7,3.4239,72,No,Yes,Not Eligible,0,Completed,Low Risk
S2562,D/BSE/25/2572,Student_2562,Male,42,D001,1,1,3.1333,0.0,3.1333,69,No,No,Not Eligible,0,Completed,Low Risk
S2563,D/ICT/25/2573,Student_2563,Female,41,D005,2,4,3.2091,2.7565,2.8071,100,No,Yes,Eligible,0,Completed,Medium Risk
S2564,D/BSE/25/2574,Student_2564,Female,40,D001,3,6,3.472,3.3615,3.3388,72,No,Yes,Not Eligible,0,Completed,Low Risk
S2565,D/DBA/25/2575,Student_2565,Male,42,D004,1,1,2.9812,0.0,2.9812,75,No,Yes,Not Eligible,0,Completed,Medium Risk
S2566,D/BCS/25/2576,Student_2566,Female,41,D002,2,3,3.73,3.3722,3.5458,79,No,No,Not Eligible,0,Completed,Low Risk
S2567,D/DBA/25/2577,Student_2567,Male,40,D004,3,6,2.6952,2.9158,2.6295,97,No,Yes,Eligible,0,Completed,Medium Risk
S2568,D/ICT/25/2578,Student_2568,Female,41,D005,2,3,2.9957,3.25,3.0081,76,No,Yes,Not Eligible,0,Completed,Low Risk
S2569,D/BSE/25/2579,Student_2569,Female,41,D001,2,3,2.67,2.3167,2.5271,81,No,Yes,Eligible,2,Not Completed,High Risk
S2570,D/COE/25/2580,Student_2570,Female,42,D003,1,1,3.6952,0.0,3.6952,100,No,Yes,Eligible,0,Completed,Low Risk
S2571,D/DBA/25/2581,Student_2571,Male,42,D004,1,1,4.0,0.0,4.0,88,No,Yes,Eligible,0,Completed,Low Risk
S2572,D/BCS/25/2582,Student_2572,Male,41,D002,2,3,2.24,1.6333,2.0475,98,No,Yes,Eligible,3,Not Completed,High Risk
S2573,D/DBA/25/2583,Student_2573,Male,42,D004,1,1,3.6375,0.0,3.6375,74,No,Yes,Not Eligible,0,Completed,Low Risk
S2574,D/BCS/25/2584,Student_2574,Female,42,D002,1,1,3.8476,0.0,3.8476,84,No,Yes,Eligible,0,Completed,Low Risk
S2575,D/ICT/25/2585,Student_2575,Male,41,D005,2,4,3.6227,3.4913,3.6083,86,No,Yes,Eligible,0,Completed,Low Risk
S2576,D/BCS/25/2586,Student_2576,Male,42,D002,1,1,3.5571,0.0,3.5571,89,No,Yes,Eligible,0,Completed,Low Risk
S2577,D/COE/25/2587,Student_2577,Male,42,D003,1,1,3.6952,0.0,3.6952,81,No,Yes,Eligible,0,Completed,Low Risk
S2578,D/BCS/25/2588,Student_2578,Male,41,D002,2,3,3.8,3.6611,3.8136,75,No,Yes,Not Eligible,0,Completed,Low Risk
S2579,D/ICT/25/2589,Student_2579,Male,40,D005,3,6,2.7,2.615,2.8327,83,No,Yes,Eligible,0,Completed,Medium Risk
S2580,D/BSE/25/2590,Student_2580,Female,42,D001,1,2,3.5222,3.2571,3.3795,95,No,No,Not Eligible,0,Completed,Low Risk
S2581,D/BCS/25/2591,Student_2581,Male,40,D002,3,5,2.9385,3.3789,3.074,72,Yes,Yes,Eligible,0,Completed,Low Risk
S2582,D/COE/25/2592,Student_2582,Male,42,D003,1,1,3.0095,0.0,3.0095,99,No,Yes,Eligible,0,Completed,Low Risk
S2583,D/DBA/25/2593,Student_2583,Male,39,D004,4,7,3.7923,3.7,3.8382,85,No,Yes,Eligible,0,Completed,Low Risk
S2584,D/BSE/25/2594,Student_2584,Male,42,D001,1,2,3.2167,3.4524,3.3436,82,No,Yes,Eligible,0,Completed,Low Risk
S2585,D/COE/25/2595,Student_2585,Female,41,D003,2,3,3.4474,3.73,3.5483,71,No,Yes,Not Eligible,0,Completed,Low Risk
S2586,D/DBA/25/2596,Student_2586,Male,40,D004,3,5,3.7789,3.9571,3.9119,86,No,Yes,Eligible,0,Completed,Low Risk
S2587,D/BSE/25/2597,Student_2587,Male,42,D001,1,2,3.45,3.6476,3.5564,100,No,Yes,Eligible,0,Completed,Low Risk
S2588,D/BSE/25/2598,Student_2588,Female,41,D001,2,3,3.07,3.5833,3.3305,72,No,Yes,Not Eligible,0,Completed,Low Risk
S2589,D/ICT/25/2599,Student_2589,Female,41,D005,2,4,3.2273,3.3391,3.2048,78,Yes,No,Not Eligible,0,Completed,Low Risk
S2590,D/DBA/25/2600,Student_2590,Female,42,D004,1,1,3.275,0.0,3.275,77,No,Yes,Not Eligible,0,Completed,Low Risk
S2591,D/ICT/25/2601,Student_2591,Female,41,D005,2,3,3.9609,3.955,3.9613,79,No,Yes,Not Eligible,0,Completed,Low Risk
S2592,D/COE/25/2602,Student_2592,Male,39,D003,4,8,3.58,3.8095,3.7527,79,Yes,Yes,Eligible,0,Completed,Low Risk
S2593,D/BCS/25/2603,Student_2593,Male,40,D002,3,6,3.6231,3.6692,3.6054,94,No,Yes,Eligible,0,Completed,Low Risk
S2594,D/BSE/25/2604,Student_2594,Male,40,D001,3,6,2.94,2.7154,2.8442,84,No,Yes,Eligible,0,Completed,Medium Risk
S2595,D/COE/25/2605,Student_2595,Female,40,D003,3,6,3.524,3.2778,3.2687,76,Yes,Yes,Eligible,0,Completed,Low Risk
S2596,D/COE/25/2606,Student_2596,Male,42,D003,1,1,3.1571,0.0,3.1571,100,No,Yes,Eligible,0,Completed,Low Risk
S2597,D/COE/25/2607,Student_2597,Male,41,D003,2,4,3.3263,3.0053,3.0215,84,No,Yes,Eligible,0,Completed,Low Risk
S2598,D/ICT/25/2608,Student_2598,Male,42,D005,1,2,3.28,3.7579,3.5128,91,No,Yes,Eligible,0,Completed,Low Risk
S2599,D/ICT/25/2609,Student_2599,Female,40,D005,3,6,4.0,3.405,3.4073,81,No,Yes,Eligible,0,Completed,Low Risk
S2600,D/BCS/25/2610,Student_2600,Female,39,D002,4,8,3.42,3.3222,3.2239,95,No,Yes,Eligible,0,Completed,Low Risk
S2601,D/BCS/25/2611,Student_2601,Male,42,D002,1,2,3.2833,3.3095,3.2974,72,No,No,Not Eligible,0,Completed,Low Risk
S2602,D/BSE/25/2612,Student_2602,Female,41,D001,2,4,3.7947,3.94,3.8372,100,No,Yes,Eligible,0,Completed,Low Risk
S2603,D/DBA/25/2613,Student_2603,Female,40,D004,3,6,3.7476,3.6105,3.4819,77,No,Yes,Not Eligible,0,Completed,Low Risk
S2604,D/DBA/25/2614,Student_2604,Female,40,D004,3,5,3.5526,3.5929,3.4238,100,No,Yes,Eligible,0,Completed,Low Risk
S2605,D/BCS/25/2615,Student_2605,Male,42,D002,1,2,3.1222,3.4,3.2718,74,No,Yes,Not Eligible,0,Completed,Low Risk
S2606,D/BCS/25/2616,Student_2606,Male,42,D002,1,2,3.15,3.0714,3.1077,86,No,Yes,Eligible,0,Completed,Low Risk
S2607,D/BSE/25/2617,Student_2607,Male,40,D001,3,5,3.3769,3.4158,3.5173,80,No,Yes,Eligible,0,Completed,Low Risk
S2608,D/ICT/25/2618,Student_2608,Male,41,D005,2,4,3.6818,3.5826,3.5012,89,No,Yes,Eligible,0,Completed,Low Risk
S2609,D/COE/25/2619,Student_2609,Female,41,D003,2,4,2.4842,2.2474,2.4494,83,No,Yes,Eligible,2,Not Completed,High Risk
S2610,D/BSE/25/2620,Student_2610,Male,41,D001,2,3,3.67,3.8,3.7492,75,No,Yes,Not Eligible,0,Completed,Low Risk
S2611,D/ICT/25/2621,Student_2611,Male,42,D005,1,2,3.375,3.5526,3.4615,93,No,Yes,Eligible,0,Completed,Low Risk
S2612,D/BSE/25/2622,Student_2612,Male,41,D001,2,3,3.94,4.0,3.8983,87,No,Yes,Eligible,0,Completed,Low Risk
S2613,D/ICT/25/2623,Student_2613,Male,39,D005,4,7,3.3125,3.0,3.2403,77,No,Yes,Not Eligible,0,Completed,Low Risk
S2614,D/BCS/25/2624,Student_2614,Male,40,D002,3,5,3.4154,3.3316,3.2462,73,Yes,Yes,Eligible,0,Completed,Low Risk
S2615,D/BCS/25/2625,Student_2615,Female,42,D002,1,2,2.4778,2.9476,2.7308,71,Yes,Yes,Eligible,0,Completed,Medium Risk
S2616,D/DBA/25/2626,Student_2616,Female,40,D004,3,6,2.5429,2.5316,2.4829,96,No,No,Not Eligible,1,Not Completed,Medium Risk
S2617,D/BSE/25/2627,Student_2617,Male,41,D001,2,3,3.19,2.8611,3.0068,78,No,Yes,Not Eligible,0,Completed,Low Risk
S2618,D/BSE/25/2628,Student_2618,Female,41,D001,2,3,2.4,2.6222,2.3661,86,No,Yes,Eligible,3,Not Completed,High Risk
S2619,D/BSE/25/2629,Student_2619,Male,40,D001,3,6,3.896,4.0,3.8783,98,No,Yes,Eligible,0,Completed,Low Risk
S2620,D/BSE/25/2630,Student_2620,Male,42,D001,1,1,2.4381,0.0,2.4381,90,No,Yes,Eligible,0,Completed,Medium Risk
S2621,D/BCS/25/2631,Student_2621,Female,39,D002,4,8,3.12,3.8889,3.5939,93,No,Yes,Eligible,0,Completed,Low Risk
S2622,D/BSE/25/2632,Student_2622,Male,41,D001,2,4,3.9263,4.0,3.9744,80,No,No,Not Eligible,0,Completed,Low Risk
S2623,D/BSE/25/2633,Student_2623,Female,41,D001,2,4,3.7684,3.71,3.7013,86,No,Yes,Eligible,0,Completed,Low Risk
S2624,D/BCS/25/2634,Student_2624,Female,42,D002,1,2,2.7833,2.4571,2.6077,80,No,Yes,Eligible,0,Completed,Medium Risk
S2625,D/COE/25/2635,Student_2625,Male,41,D003,2,3,3.9368,3.87,3.8883,92,No,Yes,Eligible,0,Completed,Low Risk
S2626,D/DBA/25/2636,Student_2626,Male,42,D004,1,1,3.1313,0.0,3.1313,93,No,Yes,Eligible,0,Completed,Low Risk
S2627,D/BSE/25/2637,Student_2627,Male,39,D001,4,8,4.0,3.5,3.2988,84,No,Yes,Eligible,0,Completed,Low Risk
S2628,D/DBA/25/2638,Student_2628,Male,41,D004,2,4,3.6643,3.0778,3.2323,94,No,Yes,Eligible,0,Completed,Low Risk
S2629,D/COE/25/2639,Student_2629,Male,41,D003,2,4,4.0,4.0,3.9886,92,No,Yes,Eligible,0,Completed,Low Risk
S2630,D/BCS/25/2640,Student_2630,Female,41,D002,2,4,2.7947,3.06,3.0487,79,Yes,Yes,Eligible,0,Completed,Low Risk
S2631,D/BCS/25/2641,Student_2631,Female,42,D002,1,1,3.1857,0.0,3.1857,81,No,Yes,Eligible,0,Completed,Low Risk
S2632,D/BCS/25/2642,Student_2632,Female,40,D002,3,6,3.7808,3.8308,3.73,81,No,No,Not Eligible,0,Completed,Low Risk
S2633,D/DBA/25/2643,Student_2633,Male,39,D004,4,8,1.3,2.1923,1.9921,91,No,Yes,Eligible,5,Not Completed,High Risk
S2634,D/BSE/25/2644,Student_2634,Male,40,D001,3,6,3.392,3.3385,3.3217,73,Yes,Yes,Eligible,0,Completed,Low Risk
S2635,D/BSE/25/2645,Student_2635,Female,42,D001,1,2,3.5111,3.3333,3.4154,85,No,Yes,Eligible,0,Completed,Low Risk
S2636,D/COE/25/2646,Student_2636,Male,39,D003,4,7,3.9714,4.0,3.975,83,No,Yes,Eligible,0,Completed,Low Risk
S2637,D/DBA/25/2647,Student_2637,Male,42,D004,1,1,3.6,0.0,3.6,88,No,Yes,Eligible,0,Completed,Low Risk
S2638,D/COE/25/2648,Student_2638,Male,40,D003,3,5,2.9741,2.4368,2.6981,72,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S2639,D/BSE/25/2649,Student_2639,Female,40,D001,3,5,3.9231,3.7895,3.801,88,No,Yes,Eligible,0,Completed,Low Risk
S2640,D/ICT/25/2650,Student_2640,Female,41,D005,2,3,3.6261,3.57,3.5548,89,No,Yes,Eligible,0,Completed,Low Risk
S2641,D/BCS/25/2651,Student_2641,Male,42,D002,1,1,4.0,0.0,4.0,97,No,Yes,Eligible,0,Completed,Low Risk
S2642,D/BSE/25/2652,Student_2642,Male,40,D001,3,5,3.4308,3.2211,3.3952,83,No,Yes,Eligible,0,Completed,Low Risk
S2643,D/BCS/25/2653,Student_2643,Female,39,D002,4,7,3.9222,3.6462,3.6628,82,No,Yes,Eligible,0,Completed,Low Risk
S2644,D/DBA/25/2654,Student_2644,Male,41,D004,2,4,3.8571,3.3833,3.6692,79,No,Yes,Not Eligible,0,Completed,Low Risk
S2645,D/ICT/25/2655,Student_2645,Female,42,D005,1,2,4.0,3.8947,3.9487,71,Yes,Yes,Eligible,0,Completed,Low Risk
S2646,D/ICT/25/2656,Student_2646,Female,41,D005,2,3,3.4913,3.275,3.3694,99,No,Yes,Eligible,0,Completed,Low Risk
S2647,D/BSE/25/2657,Student_2647,Male,39,D001,4,7,3.7125,3.68,3.5331,87,No,Yes,Eligible,0,Completed,Low Risk
S2648,D/DBA/25/2658,Student_2648,Male,42,D004,1,1,3.8687,0.0,3.8687,80,No,Yes,Eligible,0,Completed,Low Risk
S2649,D/COE/25/2659,Student_2649,Male,41,D003,2,3,3.0684,2.985,3.1533,97,No,Yes,Eligible,0,Completed,Low Risk
S2650,D/BCS/25/2660,Student_2650,Male,42,D002,1,2,3.7389,3.7429,3.741,82,No,Yes,Eligible,0,Completed,Low Risk
S2651,D/DBA/25/2661,Student_2651,Male,41,D004,2,4,2.9429,3.5611,3.2954,93,No,Yes,Eligible,0,Completed,Low Risk
S2652,D/ICT/25/2662,Student_2652,Female,40,D005,3,6,2.3,2.975,2.7836,76,No,Yes,Not Eligible,2,Not Completed,High Risk
S2653,D/BCS/25/2663,Student_2653,Female,40,D002,3,5,3.3923,3.5053,3.4817,77,No,Yes,Not Eligible,0,Completed,Low Risk
S2654,D/DBA/25/2664,Student_2654,Male,42,D004,1,1,4.0,0.0,4.0,97,No,Yes,Eligible,0,Completed,Low Risk
S2655,D/BSE/25/2665,Student_2655,Female,40,D001,3,5,2.5385,2.6,2.5885,72,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S2656,D/BSE/25/2666,Student_2656,Female,39,D001,4,8,2.94,3.5,3.395,100,No,Yes,Eligible,0,Completed,Low Risk
S2657,D/BSE/25/2667,Student_2657,Male,39,D001,4,8,3.28,2.825,2.7763,77,No,Yes,Not Eligible,2,Not Completed,High Risk
S2658,D/BSE/25/2668,Student_2658,Male,39,D001,4,7,3.4375,3.556,3.6538,67,No,Yes,Not Eligible,0,Completed,Low Risk
S2659,D/DBA/25/2669,Student_2659,Male,41,D004,2,4,3.6571,3.7,3.7385,86,No,Yes,Eligible,0,Completed,Low Risk
S2660,D/ICT/25/2670,Student_2660,Male,41,D005,2,3,3.3087,3.2,3.279,79,No,Yes,Not Eligible,0,Completed,Low Risk
S2661,D/BCS/25/2671,Student_2661,Male,42,D002,1,1,3.8762,0.0,3.8762,69,No,Yes,Not Eligible,0,Completed,Low Risk
S2662,D/COE/25/2672,Student_2662,Female,42,D003,1,2,3.695,3.6952,3.6951,90,No,Yes,Eligible,0,Completed,Low Risk
S2663,D/BSE/25/2673,Student_2663,Male,41,D001,2,3,3.44,3.5389,3.4864,82,No,Yes,Eligible,0,Completed,Low Risk
S2664,D/BCS/25/2674,Student_2664,Male,39,D002,4,7,3.5222,3.0846,3.0811,94,No,Yes,Eligible,0,Completed,Low Risk
S2665,D/BSE/25/2675,Student_2665,Male,40,D001,3,5,3.4692,3.2789,3.4933,87,No,Yes,Eligible,0,Completed,Low Risk
S2666,D/BCS/25/2676,Student_2666,Male,40,D002,3,6,3.8077,3.8769,3.7469,92,No,No,Not Eligible,0,Completed,Low Risk
S2667,D/COE/25/2677,Student_2667,Female,42,D003,1,2,3.555,3.819,3.6902,87,No,Yes,Eligible,0,Completed,Low Risk
S2668,D/BSE/25/2678,Student_2668,Male,41,D001,2,4,2.9053,3.38,3.1474,70,Yes,Yes,Eligible,0,Completed,Low Risk
S2669,D/COE/25/2679,Student_2669,Female,40,D003,3,6,3.244,3.7852,3.4366,87,No,Yes,Eligible,0,Completed,Low Risk
S2670,D/BCS/25/2680,Student_2670,Male,41,D002,2,4,3.5947,3.37,3.4244,82,No,Yes,Eligible,0,Completed,Low Risk
S2671,D/ICT/25/2681,Student_2671,Female,39,D005,4,7,3.9125,3.7,3.7612,69,No,Yes,Not Eligible,0,Completed,Low Risk
S2672,D/COE/25/2682,Student_2672,Male,39,D003,4,8,2.06,2.2714,2.2778,91,No,Yes,Eligible,4,Not Completed,High Risk
S2673,D/ICT/25/2683,Student_2673,Male,42,D005,1,2,3.61,3.8632,3.7333,100,No,Yes,Eligible,0,Completed,Low Risk
S2674,D/BSE/25/2684,Student_2674,Male,41,D001,2,4,3.2737,3.15,3.2641,77,No,Yes,Not Eligible,0,Completed,Low Risk
S2675,D/COE/25/2685,Student_2675,Male,42,D003,1,2,3.33,3.6524,3.4951,74,Yes,Yes,Eligible,0,Completed,Low Risk
S2676,D/BCS/25/2686,Student_2676,Male,42,D002,1,2,3.8722,3.7095,3.7846,80,No,Yes,Eligible,0,Completed,Low Risk
S2677,D/ICT/25/2687,Student_2677,Male,42,D005,1,2,1.795,2.2263,2.0051,95,No,Yes,Eligible,3,Not Completed,High Risk
S2678,D/ICT/25/2688,Student_2678,Male,42,D005,1,2,2.735,2.3684,2.5564,81,No,No,Not Eligible,2,Not Completed,High Risk
S2679,D/BCS/25/2689,Student_2679,Male,40,D002,3,5,3.7538,3.6842,3.6125,100,No,Yes,Eligible,0,Completed,Low Risk
S2680,D/BCS/25/2690,Student_2680,Female,41,D002,2,4,3.1632,2.77,2.9115,89,No,Yes,Eligible,0,Completed,Medium Risk
